type,language,license,rightsHolder,datasetID,institutionCode,datasetName,basisOfRecord,eventID,occurrenceID,recordedBy,organismQuantity,organismQuantityType,occurrenceStatus,samplingProtocol,samplingEffort,eventDate,countryCode,municipality,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,verbatimSRS,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,scientificName,kingdom,taxonRank
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,373500000,271743,RATO,,,present,bait trap,2 bait trap,2023-01-03T14:55:39Z,BE,Zulte,181238.84358237,85535.96328864,Lambert coordinates,Belgian Datum 1972,50.93787,3.45161,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,373700000,271744,RATO,,,present,bait trap | fike | raft trap,2 bait trap | 2 fike | 3 raft trap,2023-01-03T15:01:11Z,BE,Zulte,181222.98779231,85470.57348071,Lambert coordinates,Belgian Datum 1972,50.93772,3.45068,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,370120000,272447,RATO,,,present,fike | raft trap,2 fike | 1 raft trap,2023-01-03T14:49:43Z,BE,Zulte,181073.00537434,85851.99039536,Lambert coordinates,Belgian Datum 1972,50.93641,3.45613,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,379090000,272865,RATO,,,present,raft trap,1 raft trap,2023-01-04T08:08:55Z,BE,Assenede,216227.13402497,107394.46631797,Lambert coordinates,Belgian Datum 1972,51.25437,3.75849,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,378920000,272870,RATO,,,doubtful,bait trap,1 bait trap,2023-01-04T08:11:42Z,BE,Wachtebeke,210915.62850999,118497.24991974,Lambert coordinates,Belgian Datum 1972,51.20735,3.91798,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,378890000,272907,RATO,,,present,conibear trap | bait trap,1 conibear trap | 2 bait trap,2023-01-04T08:40:35Z,BE,Wachtebeke,210783.38103017,118176.27733273,Lambert coordinates,Belgian Datum 1972,51.20614,3.9134,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,379170000,272949,RATO,,,present,fike,3 fike,2023-01-04T09:01:22Z,BE,Kluisbergen,166501.55284365,91043.93075328,Lambert coordinates,Belgian Datum 1972,50.80598,3.53232,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,374860000,272963,RATO,,,present,conibear trap,11 conibear trap,2023-01-04T09:14:29Z,BE,Assenede,218008.58394776,102750.89160475,Lambert coordinates,Belgian Datum 1972,51.27002,3.69175,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,378800000,272965,RATO,,,present,conibear trap | ground trap,10 conibear trap | 1 ground trap,2023-01-04T09:15:13Z,BE,Assenede,218554.39922565,102979.91470384,Lambert coordinates,Belgian Datum 1972,51.27495,3.69496,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,372750000,272970,RATO,,,present,conibear trap | fike | ground trap,3 conibear trap | 11 fike | 3 ground trap,2023-01-04T09:19:30Z,BE,Oudenaarde,167937.93700212,92623.45751524,Lambert coordinates,Belgian Datum 1972,50.81905,3.55451,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,372350000,272971,RATO,,,present,bait trap,3 bait trap,2023-01-04T09:19:44Z,BE,Oudenaarde,167944.16861663,92649.6009653,Lambert coordinates,Belgian Datum 1972,50.81911,3.55488,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,376900000,272972,RATO,,,present,conibear trap,2 conibear trap,2023-01-04T09:20:00Z,BE,Oudenaarde,167950.67832352,92621.00453405,Lambert coordinates,Belgian Datum 1972,50.81917,3.55447,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,357300000,272987,RATO,,,present,bait trap | fike | raft trap,14 bait trap | 6 fike | 8 raft trap,2023-01-04T09:31:57Z,BE,Maldegem,216775.62470794,83807.38349178,Lambert coordinates,Belgian Datum 1972,51.25708,3.42056,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,379270000,272994,RATO,,,present,raft trap,1 raft trap,2023-01-04T09:36:57Z,BE,Assenede,216266.76622702,107279.57292116,Lambert coordinates,Belgian Datum 1972,51.25472,3.75684,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,379280000,272998,RATO,,,present,conibear trap,3 conibear trap,2023-01-04T09:37:55Z,BE,Assenede,216300.27970347,107383.21753948,Lambert coordinates,Belgian Datum 1972,51.25503,3.75832,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,372290000,273045,RATO,,,present,fike,2 fike,2023-01-04T10:18:45Z,BE,Oudenaarde,167732.72071272,92907.32083822,Lambert coordinates,Belgian Datum 1972,50.81723,3.55857,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,368800000,273046,RATO,,,doubtful,conibear trap,1 conibear trap,2023-01-04T10:19:00Z,BE,Oudenaarde,167732.68569507,92900.32941958,Lambert coordinates,Belgian Datum 1972,50.81723,3.55847,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,368830000,273047,RATO,,,present,ground trap,1 ground trap,2023-01-04T10:19:12Z,BE,Oudenaarde,167708.82587257,92879.69508109,Lambert coordinates,Belgian Datum 1972,50.81702,3.55818,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,377430000,273048,RATO,,,present,conibear trap,5 conibear trap,2023-01-04T10:19:44Z,BE,Oudenaarde,170281.36343393,94421.46789439,Lambert coordinates,Belgian Datum 1972,50.84029,3.57967,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,379290000,273052,RATO,,,present,fike,1 fike,2023-01-04T10:22:18Z,BE,Oudenaarde,175561.34003728,100876.50477656,Lambert coordinates,Belgian Datum 1972,50.88833,3.6706,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,378890000,273062,RATO,,,present,conibear trap | bait trap | ground trap,1 conibear trap | 3 bait trap | 1 ground trap,2023-01-04T10:34:36Z,BE,Wachtebeke,210783.38103017,118176.27733273,Lambert coordinates,Belgian Datum 1972,51.20614,3.9134,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,379330000,273099,RATO,,,present,conibear trap | bait trap,1 conibear trap | 2 bait trap,2023-01-04T11:09:52Z,BE,Oudenaarde,174828.53202422,99456.0242767,Lambert coordinates,Belgian Datum 1972,50.88162,3.65052,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,379350000,273102,RATO,,,present,conibear trap,2 conibear trap,2023-01-04T11:11:16Z,BE,Oudenaarde,175042.1100738,99615.263405,Lambert coordinates,Belgian Datum 1972,50.88356,3.65275,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,379360000,273106,RATO,,,present,conibear trap,2 conibear trap,2023-01-04T11:13:09Z,BE,Oudenaarde,174475.03618862,98999.34523415,Lambert coordinates,Belgian Datum 1972,50.87841,3.64408,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,379380000,273110,RATO,,,present,conibear trap,1 conibear trap,2023-01-04T11:14:33Z,BE,Oudenaarde,175042.45807629,99611.92044269,Lambert coordinates,Belgian Datum 1972,50.88356,3.6527,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,379370000,273111,RATO,,,present,conibear trap | fike | raft trap,2 conibear trap | 1 fike | 1 raft trap,2023-01-04T11:14:53Z,BE,Assenede,215708.77240349,106560.54668479,Lambert coordinates,Belgian Datum 1972,51.24965,3.74661,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,379390000,273114,RATO,,,present,fike,1 fike,2023-01-04T11:16:44Z,BE,Assenede,216192.28351434,106762.91469434,Lambert coordinates,Belgian Datum 1972,51.25401,3.74945,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,378040000,273130,RATO,,,present,conibear trap | bait trap | raft trap | ground trap,5 conibear trap | 4 bait trap | 2 raft trap | 2 ground trap,2023-01-04T12:14:27Z,BE,Wachtebeke,210964.61923199,118265.52941499,Lambert coordinates,Belgian Datum 1972,51.20777,3.91466,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,379410000,273182,RATO,,,present,fike,2 fike,2023-01-04T13:03:41Z,BE,Oudenaarde,170274.47677722,94572.58605331,Lambert coordinates,Belgian Datum 1972,50.84024,3.58181,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,372040000,273209,RATO,,,present,bait trap | fike,5 bait trap | 1 fike,2023-01-04T13:28:13Z,BE,Maarkedal,167611.78306667,100266.41199444,Lambert coordinates,Belgian Datum 1972,50.81682,3.66301,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,378040000,273232,RATO,,,present,conibear trap | bait trap | raft trap | ground trap,8 conibear trap | 6 bait trap | 2 raft trap | 2 ground trap,2023-01-04T14:04:18Z,BE,Wachtebeke,210964.61923199,118265.52941499,Lambert coordinates,Belgian Datum 1972,51.20777,3.91466,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,379020000,273249,RATO,,,absent,,,2023-01-04T10:36:54Z,BE,Assenede,208647.92158469,102070.40880361,Lambert coordinates,Belgian Datum 1972,51.18583,3.68323,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,379440000,274053,RATO,,,present,fike,1 fike,2023-01-04T14:21:03Z,BE,Oudenaarde,170325.66733117,94619.32186561,Lambert coordinates,Belgian Datum 1972,50.84071,3.58247,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,375780000,274063,RATO,,,present,conibear trap | bait trap | fike | ground trap,17 conibear trap | 1 bait trap | 3 fike | 1 ground trap,2023-01-04T14:35:20Z,BE,Assenede,215280.05662195,106464.56490853,Lambert coordinates,Belgian Datum 1972,51.24579,3.74528,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,376470000,274064,RATO,,,present,conibear trap | ground trap,1 conibear trap | 1 ground trap,2023-01-04T14:35:28Z,BE,Moerbeke,211475.77588594,120684.87837253,Lambert coordinates,Belgian Datum 1972,51.2125,3.94924,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,375100000,274065,RATO,,,present,conibear trap | raft trap,1 conibear trap | 1 raft trap,2023-01-04T14:35:43Z,BE,Moerbeke,211598.7440183,120600.58616478,Lambert coordinates,Belgian Datum 1972,51.2136,3.94802,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,376480000,274066,RATO,,,present,bait trap | fike | raft trap,1 bait trap | 4 fike | 1 raft trap,2023-01-04T14:36:11Z,BE,Moerbeke,211760.90711617,120565.15334568,Lambert coordinates,Belgian Datum 1972,51.21505,3.9475,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,376490000,274067,RATO,,,present,bait trap | fike | raft trap,3 bait trap | 1 fike | 1 raft trap,2023-01-04T14:36:32Z,BE,Moerbeke,211741.73004073,120619.30652235,Lambert coordinates,Belgian Datum 1972,51.21488,3.94828,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,379460000,274073,RATO,,,doubtful,raft trap,1 raft trap,2023-01-04T14:42:29Z,BE,Moerbeke,212201.49868504,121539.9984663,Lambert coordinates,Belgian Datum 1972,51.21906,3.96142,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,379590000,274855,RATO,,,present,bait trap,1 bait trap,2023-01-05T07:18:08Z,BE,Ronse,159348.28624352,92977.90706439,Lambert coordinates,Belgian Datum 1972,50.74187,3.56086,WGS84,30,Ondatra zibethicus,Animalia,species
Event,en,http://creativecommons.org/publicdomain/zero/1.0/,RATO,https://doi.org/10.15468/fw2rbx,RATO,"RATO - Daily operations commissioned by the province East Flanders, Belgium",HumanObservation,379040000,274863,RATO,,,present,conibear trap,5 conibear trap,2023-01-05T07:30:05Z,BE,Gavere,178235.05129545,101977.48560991,Lambert coordinates,Belgian Datum 1972,50.91246,3.6859,WGS84,30,Ondatra zibethicus,Animalia,species
